batch,facility_id,zipcode,latitude,longitude,added_slots,cost
retry_batch_7_chunk_3,870153,13207,43.011576,-76.159484,4,14200.0
retry_batch_7_chunk_3,736345,13207,43.0197317841721,-76.16590659035775,3,12900.0
retry_batch_7_chunk_3,846780,13207,43.0197317841721,-76.16590659035775,3,12900.0
retry_batch_7_chunk_3,861882,13207,43.031652,-76.159787,3,12900.0
retry_batch_7_chunk_3,779988,13207,43.02415,-76.157058,3,12900.0
retry_batch_7_chunk_3,899654,13207,43.025403,-76.174664,3,12900.0
retry_batch_7_chunk_3,907935,13207,43.009595,-76.154477,3,12900.0
retry_batch_7_chunk_3,900778,13207,43.029282,-76.189453,3,12900.0
retry_batch_7_chunk_3,896545,13207,43.031636,-76.158936,3,12900.0
retry_batch_10_chunk_1,909814,14433,43.084898,-76.855857,6,15658.823529411766
retry_batch_10_chunk_1,524090,14433,43.086756,-76.879838,3,12900.0
retry_batch_10_chunk_1,717612,14433,43.086721,-76.866308,3,12900.0
retry_batch_10_chunk_1,908459,13317,42.899817,-74.57658,6,17100.0
retry_batch_10_chunk_1,895918,13317,42.904223,-74.576139,3,12900.0
retry_batch_10_chunk_1,870417,11793,40.708656,-73.502003,55,90371.01449275363
retry_batch_10_chunk_1,301509,11793,40.690556,-73.508178,54,88400.0
retry_batch_10_chunk_1,555934,11793,40.667004,-73.511201,45,74494.73684210527
retry_batch_10_chunk_1,449424,11793,40.70583,-73.50294,35,60465.16853932584
retry_batch_10_chunk_1,255987,11793,40.678302,-73.506643,32,55101.234567901236
retry_batch_10_chunk_1,42291,11793,40.653853,-73.515002,32,55200.0
retry_batch_10_chunk_1,450325,11793,40.682595,-73.518147,24,43400.0
retry_batch_10_chunk_1,649517,11793,40.673805,-73.507246,21,40724.52830188679
retry_batch_10_chunk_1,922808,11793,40.702799,-73.507597,20,37643.13725490196
retry_batch_10_chunk_1,871527,11793,40.678195,-73.509524,6,17100.0
retry_batch_10_chunk_1,824899,11793,40.697019,-73.501407,3,12066.666666666668
retry_batch_10_chunk_1,765741,11757,40.700029,-73.379834,103,161184.49612403102
retry_batch_10_chunk_1,877533,11757,40.675156,-73.370038,61,98122.07792207792
retry_batch_10_chunk_1,860224,11757,40.674063,-73.374707,32,55004.87804878049
retry_batch_10_chunk_1,822916,11757,40.70613,-73.38893,31,54848.101265822785
retry_batch_10_chunk_1,822913,11757,40.687022,-73.384746,28,49487.32394366197
retry_batch_10_chunk_1,822915,11757,40.697432,-73.36517,24,43400.0
retry_batch_10_chunk_1,822912,11757,40.685723,-73.366048,22,41200.0
retry_batch_10_chunk_1,881776,11757,40.695609,-73.389937,18,33659.574468085106
retry_batch_10_chunk_1,42562,11757,40.683572,-73.379474,17,33327.27272727273
retry_batch_10_chunk_1,869428,11757,40.709804,-73.386522,6,17100.0
retry_batch_10_chunk_1,870660,11757,40.696007,-73.362567,6,17100.0
retry_batch_10_chunk_1,845609,11757,40.706169,-73.366667,6,17100.0
retry_batch_10_chunk_1,880184,11757,40.671202,-73.380495,6,17100.0
retry_batch_10_chunk_1,428901,11757,40.68802718221835,-73.37478646575578,6,17100.0
retry_batch_10_chunk_1,758946,11757,40.69804,-73.369693,6,17100.0
retry_batch_10_chunk_1,882652,11757,40.70166,-73.385985,6,17100.0
retry_batch_10_chunk_1,911226,11757,40.667413,-73.375833,6,17100.0
retry_batch_10_chunk_1,901451,11757,40.692358,-73.389269,6,17100.0
retry_batch_10_chunk_1,659458,11757,40.680368,-73.384155,6,17100.0
retry_batch_10_chunk_1,911750,11757,40.682941,-73.376915,6,17100.0
retry_batch_10_chunk_1,902576,11757,40.692313,-73.363116,6,17100.0
retry_batch_10_chunk_1,901063,11757,40.695608,-73.390036,6,17100.0
retry_batch_10_chunk_1,907504,11757,40.665921,-73.377998,6,17100.0
retry_batch_10_chunk_1,887887,11757,40.697664,-73.394021,6,17100.0
retry_batch_10_chunk_1,884714,11757,40.709672,-73.389658,6,17100.0
retry_batch_10_chunk_1,886613,11757,40.690588,-73.365879,6,17100.0
retry_batch_10_chunk_1,905607,11757,40.691692,-73.36117,6,17100.0
retry_batch_10_chunk_1,918353,11757,40.693324,-73.361263,5,14742.857142857141
retry_batch_10_chunk_1,905482,11757,40.692494,-73.385467,3,12900.0
retry_batch_10_chunk_1,397537,11757,40.698062,-73.378813,3,12900.0
retry_batch_10_chunk_1,795812,10069,40.7742,-73.9908,6,17100.0
retry_batch_10_chunk_1,743968,14617,43.199089,-77.593112,49,81767.47967479675
retry_batch_10_chunk_1,899531,14617,43.210512,-77.59685,38,64716.66666666667
retry_batch_10_chunk_1,758294,14617,43.218431,-77.608775,26,45561.19402985074
retry_batch_10_chunk_1,813552,14617,43.199314,-77.59999,18,35426.08695652174
retry_batch_10_chunk_1,897056,14617,43.205253,-77.613214,7,19377.77777777778
retry_batch_10_chunk_1,828416,14617,43.206576,-77.595991,6,17100.0
retry_batch_10_chunk_1,504681,14617,43.207174,-77.608927,6,17100.0
retry_batch_10_chunk_1,888089,14617,43.245678,-77.60395,6,17100.0
retry_batch_10_chunk_1,828426,14617,43.212474,-77.587658,6,17100.0
retry_batch_10_chunk_1,805937,14617,43.234043,-77.594973,3,12900.0
retry_batch_10_chunk_1,666143,14617,43.254419,-77.601723,3,12900.0
retry_batch_10_chunk_1,727962,14617,43.225392,-77.596868,3,12900.0
retry_batch_10_chunk_1,720852,14617,43.212855,-77.580012,3,12900.0
retry_batch_10_chunk_1,875322,14617,43.219427,-77.609561,3,12900.0
retry_batch_10_chunk_1,887496,14617,43.245149,-77.595869,3,12900.0
retry_batch_10_chunk_1,42531,11780,40.884515,-73.158497,24,43400.0
retry_batch_10_chunk_1,176022,11780,40.875897,-73.140575,20,37800.0
retry_batch_10_chunk_1,904474,11780,40.888555,-73.164453,18,35426.08695652174
retry_batch_10_chunk_1,782093,11780,40.874023,-73.152056,6,17100.0
retry_batch_10_chunk_1,810133,11738,40.827038,-73.021002,56,90600.0
retry_batch_10_chunk_1,770700,11738,40.835286,-73.063959,47,78566.10169491525
retry_batch_10_chunk_1,845934,11738,40.833828,-73.031507,41,68884.61538461539
retry_batch_10_chunk_1,855926,11738,40.833641,-73.040422,20,37643.13725490196
retry_batch_10_chunk_1,616755,11738,40.836543,-73.034921,6,17100.0
retry_batch_10_chunk_1,803413,11738,40.830824,-73.034497,6,17100.0
retry_batch_10_chunk_1,885445,11738,40.83466,-73.030061,6,17100.0
retry_batch_10_chunk_1,671258,11738,40.841639,-73.01751,3,12900.0
retry_batch_10_chunk_1,907133,11738,40.824018,-73.060222,3,12900.0
retry_batch_10_chunk_1,832155,11729,40.772689,-73.310798,69,111576.87861271676
retry_batch_10_chunk_1,43637,11729,40.760025,-73.32663,40,67000.0
retry_batch_10_chunk_1,711974,11729,40.766668,-73.337982,6,17100.0
retry_batch_10_chunk_1,657666,11729,40.75254,-73.307529,6,17100.0
retry_batch_10_chunk_1,6938,11729,40.749087,-73.327968,6,17100.0
retry_batch_10_chunk_1,810158,11729,40.758898,-73.348696,6,17100.0
retry_batch_10_chunk_1,181095,11729,40.757468,-73.336154,6,17100.0
retry_batch_10_chunk_1,672364,11729,40.750021,-73.326959,6,17100.0
retry_batch_10_chunk_1,872649,11729,40.751302,-73.31148,6,17100.0
retry_batch_10_chunk_1,741087,11729,40.751005,-73.31252,6,17100.0
retry_batch_10_chunk_1,249096,11729,40.758371,-73.336125,6,17100.0
retry_batch_10_chunk_1,911211,11729,40.74866,-73.319036,6,17100.0
retry_batch_10_chunk_1,896521,11729,40.746617,-73.344828,6,17100.0
retry_batch_10_chunk_1,892635,11729,40.774181,-73.333839,6,17100.0
retry_batch_10_chunk_1,918447,11729,40.754799,-73.322868,6,17100.0
retry_batch_10_chunk_1,909741,11729,40.77275,-73.224904,6,17100.0
retry_batch_10_chunk_1,870481,11729,40.756322,-73.347672,3,12900.0
retry_batch_10_chunk_1,356808,11729,40.750136,-73.308502,3,12900.0
retry_batch_10_chunk_1,921410,11729,40.757689,-73.314828,3,12900.0
retry_batch_10_chunk_1,799188,13219,43.054304,-76.234726,36,61312.08791208791
retry_batch_10_chunk_1,883862,13219,43.057368,-76.233658,34,57416.09195402298
retry_batch_10_chunk_1,42459,13219,43.040319,-76.233835,16,31600.0
retry_batch_10_chunk_1,486587,13219,43.04164099867389,-76.22576798197927,3,12900.0
retry_batch_10_chunk_1,38503,13219,43.045098,-76.229478,3,12900.0
retry_batch_10_chunk_1,892720,13219,43.036118,-76.198723,3,12900.0
retry_batch_10_chunk_3,41889,13203,43.059478,-76.138155,42,70924.52830188679
retry_batch_10_chunk_3,40714,13203,43.053732,-76.124401,36,61400.0
retry_batch_10_chunk_3,42085,13203,43.053732,-76.124401,20,37492.307692307695
retry_batch_10_chunk_3,860525,13203,43.056539,-76.140294,18,35426.08695652174
retry_batch_10_chunk_3,887062,13203,43.054994,-76.142762,16,31600.0
retry_batch_10_chunk_3,715117,13203,43.063161,-76.126785,13,27047.058823529413
retry_batch_10_chunk_3,499772,13203,43.063722,-76.138726,6,17100.0
retry_batch_10_chunk_3,902860,13203,43.05254,-76.128754,6,17100.0
retry_batch_10_chunk_3,814197,13203,43.062214,-76.136184,6,17100.0
retry_batch_10_chunk_3,805441,13203,43.055129,-76.131825,6,17100.0
retry_batch_10_chunk_3,912338,13203,43.067151,-76.135415,6,17100.0
retry_batch_10_chunk_3,911796,13203,43.070454,-76.136746,6,17100.0
retry_batch_10_chunk_3,901436,13203,43.058921,-76.134756,6,17600.0
retry_batch_10_chunk_3,810648,13203,43.071238,-76.140459,3,12900.0
retry_batch_10_chunk_3,864295,13203,43.069901,-76.135223,3,12900.0
retry_batch_10_chunk_3,279545,13203,43.058691,-76.144065,3,12900.0
retry_batch_10_chunk_3,852222,13203,43.056077,-76.130202,3,12900.0
retry_batch_10_chunk_3,912984,13203,43.05992010038936,-76.13678880078545,3,12900.0
retry_batch_10_chunk_3,906922,13203,43.065211,-76.140809,3,12900.0
retry_batch_10_chunk_3,707153,11746,40.789242,-73.369072,174,265381.6513761468
retry_batch_10_chunk_3,40287,11746,40.806426,-73.342208,86,135600.0
retry_batch_10_chunk_3,269202,11746,40.814883,-73.380244,60,96800.0
retry_batch_10_chunk_3,414911,11746,40.810875,-73.337204,48,78800.0
retry_batch_10_chunk_3,833131,11746,40.827929,-73.341339,47,78499.15966386555
retry_batch_10_chunk_3,738903,11746,40.81473,-73.324119,44,73057.14285714286
retry_batch_10_chunk_3,545259,11746,40.835734,-73.401888,43,72289.90825688074
retry_batch_10_chunk_3,209629,11746,40.825297,-73.389893,31,54848.101265822785
retry_batch_10_chunk_3,477308,11746,40.847283,-73.37741,28,49600.0
retry_batch_10_chunk_3,665569,11746,40.811404,-73.343154,25,46336.50793650794
retry_batch_10_chunk_3,44194,11746,40.773549,-73.344963,24,43400.0
retry_batch_10_chunk_3,44196,11746,40.789559,-73.314997,24,43400.0
retry_batch_10_chunk_3,44198,11746,40.815509,-73.341519,22,41057.142857142855
retry_batch_10_chunk_3,44195,11746,40.811314,-73.368226,22,41057.142857142855
retry_batch_10_chunk_3,868190,11746,40.847766,-73.410836,21,38977.77777777778
retry_batch_10_chunk_3,357596,11746,40.852303,-73.38959,17,33327.27272727273
retry_batch_10_chunk_3,822219,11746,40.815806,-73.31,16,31600.0
retry_batch_10_chunk_3,401545,11746,40.828455,-73.405421,14,29177.777777777777
retry_batch_10_chunk_3,876943,11746,40.836471,-73.414613,13,28878.78787878788
retry_batch_10_chunk_3,852312,11746,40.775612,-73.34578,6,17100.0
retry_batch_10_chunk_3,366023,11746,40.847286,-73.401658,6,17100.0
retry_batch_10_chunk_3,871413,11746,40.816838,-73.343447,6,17100.0
retry_batch_10_chunk_3,776349,11746,40.838193,-73.416079,6,17100.0
retry_batch_10_chunk_3,102071,11746,40.832471,-73.402315,6,17100.0
retry_batch_10_chunk_3,901517,11746,40.848485,-73.403509,6,17100.0
retry_batch_10_chunk_3,898155,11746,40.828599,-73.395916,6,17100.0
retry_batch_10_chunk_3,825127,11746,40.846786,-73.399896,4,12866.666666666668
retry_batch_10_chunk_3,415262,11746,40.836271,-73.385702,3,12900.0
retry_batch_10_chunk_3,877713,11746,40.831819,-73.412957,3,12900.0
retry_batch_10_chunk_3,917301,11746,40.81388103216876,-73.36375038413249,3,12900.0
retry_batch_10_chunk_3,40131,12182,42.780963,-73.671535,84,132200.0
retry_batch_10_chunk_3,44558,12182,42.771864,-73.6761,52,85000.0
retry_batch_10_chunk_3,900731,12182,42.789969,-73.666233,32,55200.0
retry_batch_10_chunk_3,899719,12182,42.766466,-73.672102,32,55200.0
retry_batch_10_chunk_3,889941,12182,42.772403,-73.674189,8,19800.0
retry_batch_10_chunk_3,822955,12182,42.780963,-73.671535,7,19377.77777777778
retry_batch_10_chunk_3,877538,12182,42.767822,-73.67492,6,17100.0
retry_batch_10_chunk_3,826184,12182,42.798551,-73.659595,6,17100.0
retry_batch_10_chunk_3,702429,12182,42.781555,-73.672176,6,17100.0
retry_batch_10_chunk_3,896749,12182,42.763928,-73.681264,6,17100.0
retry_batch_10_chunk_3,23166,12182,42.78350467812911,-73.66511184529219,3,12900.0
retry_batch_10_chunk_3,709763,10307,40.508089,-74.243421,58,94545.20547945207
retry_batch_10_chunk_3,275819,10307,40.508957,-74.243822,24,43141.93548387097
retry_batch_10_chunk_3,895173,10307,40.510491,-74.230731,20,37643.13725490196
retry_batch_10_chunk_3,760021,11767,40.858218,-73.153567,56,90487.32394366196
retry_batch_10_chunk_3,40321,11767,40.840293,-73.142806,20,37800.0
retry_batch_10_chunk_3,896529,11767,40.855957,-73.154085,6,17100.0
retry_batch_12_chunk_2,156188,11516,40.622931,-73.720348,32,55200.0
retry_batch_12_chunk_2,496065,11516,40.630779,-73.730383,24,43400.0
retry_batch_12_chunk_2,914344,11516,40.62334987185735,-73.72692322686262,6,17100.0
retry_batch_12_chunk_2,271115,12832,43.388207,-73.314399,6,17100.0
retry_batch_12_chunk_2,837875,12832,43.37812525705464,-73.29831804222968,6,17100.0
retry_batch_12_chunk_2,913874,12832,43.37812525705464,-73.29831804222968,6,17100.0
retry_batch_12_chunk_2,644259,12832,43.408702,-73.263605,3,12900.0
retry_batch_12_chunk_2,29963,12832,43.430304,-73.285939,3,12900.0
retry_batch_12_chunk_2,915066,12832,43.412384,-73.273263,3,12900.0
retry_batch_12_chunk_2,458332,10930,41.400254,-74.079058,21,40724.52830188679
retry_batch_12_chunk_2,310950,10930,41.361519,-74.115628,6,17100.0
retry_batch_12_chunk_2,889942,10930,41.400079,-74.078908,6,17600.0
retry_batch_12_chunk_2,397755,10930,41.345696,-74.115102,3,12900.0
retry_batch_12_chunk_2,275912,13903,42.075579,-75.905637,45,76164.6017699115
retry_batch_12_chunk_2,869683,13903,42.098591,-75.88331,39,66759.18367346938
retry_batch_12_chunk_2,445458,13903,42.096995,-75.87533,26,47400.0
retry_batch_12_chunk_2,880515,13903,42.086943,-75.919547,16,31600.0
retry_batch_12_chunk_2,843596,13903,42.086943,-75.919547,7,19377.77777777778
retry_batch_12_chunk_2,903067,13903,42.085107,-75.924143,6,17100.0
retry_batch_12_chunk_2,769989,13903,42.093453,-75.89347,4,12866.666666666668
retry_batch_12_chunk_2,907833,13903,42.088057,-75.908258,3,12900.0
retry_batch_12_chunk_2,907066,13903,42.094063,-75.868853,3,12900.0
retry_batch_12_chunk_2,919135,12202,42.647619,-73.769779,30,53000.0
retry_batch_12_chunk_2,44104,12202,42.64195,-73.756539,24,43400.0
retry_batch_12_chunk_2,44257,12202,42.645436,-73.756276,17,33327.27272727273
retry_batch_12_chunk_2,432802,12202,42.639034,-73.770778,6,17100.0
retry_batch_12_chunk_2,837733,12202,42.640059,-73.762207,6,17100.0
retry_batch_12_chunk_2,916990,12202,42.640948,-73.770987,6,17100.0
retry_batch_12_chunk_2,920297,12202,42.631898,-73.772751,6,17100.0
retry_batch_12_chunk_2,918131,12202,42.644768,-73.756549,6,17100.0
retry_batch_12_chunk_2,418260,12202,42.632007,-73.768224,3,12900.0
retry_batch_12_chunk_2,437818,12202,42.640245,-73.768446,3,12900.0
retry_batch_12_chunk_2,889593,12202,42.641432,-73.771591,3,12900.0
retry_batch_12_chunk_2,728553,10473,40.823491,-73.859805,118,182800.0
retry_batch_12_chunk_2,339131,10473,40.821852,-73.862932,115,178586.11111111112
retry_batch_12_chunk_2,807533,10473,40.814686,-73.856283,111,172985.61151079135
retry_batch_12_chunk_2,717163,10473,40.822412,-73.853463,99,154983.87096774194
retry_batch_12_chunk_2,250057,10473,40.819564,-73.848827,96,149600.0
retry_batch_12_chunk_2,72870,10473,40.817605,-73.856893,88,137727.92792792793
retry_batch_12_chunk_2,620784,10473,40.818653,-73.868439,72,114200.0
retry_batch_12_chunk_2,728377,10473,40.821962,-73.877008,70,112000.0
retry_batch_12_chunk_2,709691,10473,40.814686,-73.856283,56,90487.32394366196
retry_batch_12_chunk_2,73963,10473,40.821962,-73.877008,47,78566.10169491525
retry_batch_12_chunk_2,626024,10473,40.822144,-73.855873,38,64716.66666666667
retry_batch_12_chunk_2,440201,10473,40.818047,-73.868859,32,55200.0
retry_batch_12_chunk_2,878510,10473,40.816417,-73.869801,16,31600.0
retry_batch_12_chunk_2,873771,10473,40.824983,-73.854022,13,27047.058823529413
retry_batch_12_chunk_2,841818,10473,40.817379,-73.863783,6,17100.0
retry_batch_12_chunk_2,319345,10473,40.823954,-73.850618,6,17100.0
retry_batch_12_chunk_2,879462,10473,40.821533,-73.87759,6,17100.0
retry_batch_12_chunk_2,861611,10473,40.820579,-73.87982,6,17100.0
retry_batch_12_chunk_2,771744,10473,40.814892,-73.863802,6,17100.0
retry_batch_12_chunk_2,814145,10473,40.817808,-73.864827,6,17100.0
retry_batch_12_chunk_2,654743,10473,40.820792,-73.852229,6,17100.0
retry_batch_12_chunk_2,871411,10473,40.813082,-73.856021,6,17100.0
retry_batch_12_chunk_2,875139,10473,40.815917,-73.860134,6,17100.0
retry_batch_12_chunk_2,876940,10473,40.818465,-73.864352,6,17100.0
retry_batch_12_chunk_2,830336,10473,40.822469,-73.851798,6,17100.0
retry_batch_12_chunk_2,861315,10473,40.820585,-73.863907,6,17100.0
retry_batch_12_chunk_2,500895,10473,40.820518,-73.854203,6,17100.0
retry_batch_12_chunk_2,889864,10473,40.819858,-73.864254,6,17100.0
retry_batch_12_chunk_2,900665,10473,40.818169,-73.865233,6,17100.0
retry_batch_12_chunk_2,884197,10473,40.818744,-73.86506,6,17100.0
retry_batch_12_chunk_2,867002,13452,43.060292,-74.662703,8,19800.0
retry_batch_12_chunk_2,743308,13452,43.021318,-74.690203,6,17100.0
retry_batch_12_chunk_2,43979,14223,42.957949,-78.836394,57,93572.02797202798
retry_batch_12_chunk_2,342654,14223,42.965941,-78.830143,40,67000.0
retry_batch_12_chunk_2,887220,14223,42.968708,-78.848138,24,43268.8524590164
retry_batch_12_chunk_2,43439,14223,42.972317,-78.83279,17,33327.27272727273
retry_batch_12_chunk_2,41997,14223,42.98259,-78.863603,17,33327.27272727273
retry_batch_12_chunk_2,923584,14223,42.979945,-78.824518,14,29400.0
retry_batch_12_chunk_2,908993,14589,43.233457,-77.171086,16,31404.87804878049
retry_batch_12_chunk_2,708272,14589,43.224472,-77.182564,3,12900.0
retry_batch_12_chunk_2,115758,14589,43.24238620847384,-77.1699686808453,3,12900.0
retry_batch_12_chunk_3,742773,11109,40.747052,-73.955326,35,60465.16853932584
retry_batch_12_chunk_3,880602,14301,43.097504,-79.032971,68,108600.0
retry_batch_12_chunk_3,854756,14301,43.096054,-79.041084,32,55200.0
retry_batch_12_chunk_3,21699,14301,43.099742,-79.041732,6,17100.0
retry_batch_12_chunk_3,462877,14301,43.09239,-79.041178,6,17100.0
retry_batch_12_chunk_3,870215,14301,43.100003,-79.032258,3,12900.0
retry_batch_12_chunk_3,780092,14301,43.097792,-79.036797,3,12900.0
retry_batch_12_chunk_3,36889,14301,43.091125,-79.043087,3,12900.0
retry_batch_12_chunk_3,754736,14301,43.092467,-79.054583,3,12900.0
retry_batch_12_chunk_3,801704,14301,43.100036,-79.034551,3,12900.0
retry_batch_12_chunk_3,841180,14301,43.098974,-79.044666,3,12900.0
retry_batch_12_chunk_3,890928,14301,43.097285,-79.027699,3,12900.0
retry_batch_12_chunk_3,693059,10012,40.729743,-74.000909,6,17100.0
retry_batch_12_chunk_3,52405,10012,40.727939,-73.99838,3,12900.0
retry_batch_16_chunk_2,896821,13327,43.90957028597921,-75.35427120475451,3,12900.0
retry_batch_16_chunk_2,44269,12771,41.394979,-74.713246,42,70924.52830188679
retry_batch_16_chunk_2,919623,12771,41.371004,-74.68138,24,43400.0
retry_batch_16_chunk_2,702326,12771,41.373619,-74.690895,17,33327.27272727273
retry_batch_16_chunk_2,847957,12771,41.37434,-74.684926,13,27047.058823529413
retry_batch_16_chunk_2,652466,12771,41.379117,-74.685047,6,17100.0
retry_batch_16_chunk_2,459763,12771,41.383644,-74.678212,6,17100.0
retry_batch_16_chunk_2,437691,12771,41.38608,-74.684641,6,17100.0
retry_batch_16_chunk_2,911688,12771,41.372539,-74.693569,6,17100.0
retry_batch_16_chunk_2,896965,12771,41.382522,-74.682142,6,17100.0
retry_batch_16_chunk_2,44941,11560,40.865758,-73.595442,22,39919.29824561404
retry_batch_16_chunk_2,922023,11560,40.882985,-73.587355,17,33327.27272727273
retry_batch_16_chunk_2,914808,11560,40.875308,-73.608928,6,17100.0
retry_batch_16_chunk_2,171422,14048,42.46417,-79.333403,64,102301.23456790124
retry_batch_16_chunk_2,877494,14048,42.475547,-79.332836,44,73200.0
retry_batch_16_chunk_2,924727,14048,42.475547,-79.332836,38,64716.66666666667
retry_batch_16_chunk_2,42848,14048,42.469173,-79.318549,25,45212.5
retry_batch_16_chunk_2,742229,14048,42.468483,-79.333588,6,17100.0
retry_batch_16_chunk_2,907873,14048,42.483311,-79.319742,6,17100.0
retry_batch_16_chunk_2,595919,14048,42.487756,-79.323079,6,17100.0
retry_batch_16_chunk_2,32608,14048,42.492532,-79.323616,3,12900.0
retry_batch_16_chunk_2,889221,14048,42.480422,-79.323269,3,12900.0
retry_batch_16_chunk_2,900046,13166,43.041751,-76.563006,6,17100.0
retry_batch_16_chunk_2,184544,13166,43.061462,-76.601513,2,8114.285714285714
retry_batch_16_chunk_2,569563,14006,42.644159,-79.028758,17,33327.27272727273
retry_batch_16_chunk_2,917657,14006,42.642414,-79.032553,17,33327.27272727273
retry_batch_16_chunk_2,521465,14006,42.642414,-79.032553,16,31600.0
retry_batch_16_chunk_2,112959,14006,42.654704,-79.034877,6,17100.0
retry_batch_16_chunk_2,36482,14006,42.616257,-79.101615,3,12900.0
retry_batch_16_chunk_2,40133,12061,42.588212,-73.700964,28,49487.32394366197
retry_batch_16_chunk_2,40689,12061,42.600676,-73.706104,24,43400.0
retry_batch_16_chunk_2,139799,12061,42.619105,-73.69502,17,33327.27272727273
retry_batch_16_chunk_2,726616,12061,42.585914,-73.714075,17,33327.27272727273
retry_batch_16_chunk_2,884580,12061,42.625632,-73.704114,6,17100.0
retry_batch_16_chunk_2,358460,12061,42.59394416294728,-73.68202797798253,3,12900.0
retry_batch_16_chunk_2,823492,12061,42.587478,-73.691357,3,12900.0
retry_batch_16_chunk_2,40932,14052,42.772052,-78.611753,57,92516.66666666666
retry_batch_16_chunk_2,43696,14052,42.759962,-78.612337,38,63635.051546391755
retry_batch_16_chunk_2,405274,14052,42.771511,-78.630587,17,33327.27272727273
retry_batch_16_chunk_2,43583,14052,42.767314,-78.613451,17,33327.27272727273
retry_batch_16_chunk_3,852576,12428,41.717956,-74.389947,16,31600.0
retry_batch_16_chunk_3,41314,12428,41.711002,-74.385445,14,29177.777777777777
retry_batch_16_chunk_3,735589,12428,41.720714,-74.388522,9,22626.086956521744
retry_batch_16_chunk_3,815690,12428,41.719827,-74.406108,6,17100.0
retry_batch_16_chunk_3,740114,12428,41.718754,-74.393198,6,17100.0
retry_batch_16_chunk_3,833526,12428,41.72191203541626,-74.41494916185236,3,12900.0
retry_batch_16_chunk_3,912532,12428,41.779726,-74.540454,3,12900.0
retry_batch_16_chunk_3,897567,12428,41.72191203541626,-74.41494916185236,3,12900.0
retry_batch_18_chunk_1,866329,14541,42.727213,-76.761749,3,12900.0
retry_batch_18_chunk_1,371343,14767,42.072116,-79.482498,6,17100.0
retry_batch_18_chunk_1,600511,12446,41.788927,-74.297636,3,12900.0
retry_batch_18_chunk_1,908255,12446,41.768971,-74.335729,3,12900.0
retry_batch_18_chunk_1,43822,14085,42.708176,-78.932871,25,46336.50793650794
retry_batch_18_chunk_1,787715,14085,42.721719,-78.914902,22,41057.142857142855
retry_batch_18_chunk_1,168846,14085,42.733596,-78.918675,19,36916.666666666664
retry_batch_18_chunk_1,872159,14085,42.722515,-78.940157,17,33327.27272727273
retry_batch_18_chunk_1,360715,13309,43.487473,-75.336756,3,12900.0
retry_batch_18_chunk_1,25716,13309,43.47802990642904,-75.34376947163402,3,12900.0
retry_batch_18_chunk_1,369892,13309,43.484861,-75.338141,3,12900.0
retry_batch_18_chunk_1,889990,13309,43.482867,-75.340142,3,12900.0
retry_batch_18_chunk_1,685390,12198,42.695663,-73.64024,9,21300.0
retry_batch_18_chunk_1,735183,12198,42.693483,-73.634384,8,19419.04761904762
retry_batch_18_chunk_1,876832,12198,42.694338,-73.647976,7,19377.77777777778
retry_batch_18_chunk_1,896945,12198,42.701174,-73.634317,6,17100.0
retry_batch_18_chunk_1,362686,12198,42.672091,-73.671087,3,12900.0
retry_batch_18_chunk_1,916053,12183,42.741963,-73.693684,6,17100.0
retry_batch_18_chunk_1,41658,12158,42.555338,-73.808281,17,33327.27272727273
retry_batch_18_chunk_1,868435,12158,42.539825,-73.804498,6,17100.0
retry_batch_18_chunk_1,893205,12158,42.54903636157525,-73.8129282526001,3,12900.0
retry_batch_18_chunk_2,709792,10470,40.899309,-73.867301,112,173200.0
retry_batch_18_chunk_2,746953,10470,40.90169,-73.85402,37,62672.34042553191
retry_batch_18_chunk_2,368551,10470,40.903516,-73.853622,6,17100.0
retry_batch_18_chunk_2,866983,10470,40.897585,-73.867971,6,17100.0
retry_batch_18_chunk_2,277736,10470,40.899294,-73.853333,6,17100.0
retry_batch_18_chunk_2,761380,10470,40.899921,-73.856906,6,17100.0
retry_batch_18_chunk_2,301735,10470,40.904761,-73.846211,6,17100.0
retry_batch_18_chunk_2,491652,10470,40.905459,-73.850329,6,17100.0
retry_batch_18_chunk_2,878213,10470,40.905428,-73.851376,6,17100.0
retry_batch_18_chunk_2,460899,10470,40.902102,-73.855084,6,17100.0
retry_batch_18_chunk_2,660943,10470,40.90583,-73.850162,6,17100.0
retry_batch_18_chunk_2,886070,10470,40.904467,-73.85317,6,17100.0
retry_batch_18_chunk_2,892704,10470,40.900713,-73.855124,6,17100.0
retry_batch_18_chunk_2,883081,10470,40.897885,-73.872208,6,17100.0
retry_batch_18_chunk_2,892507,10470,40.903737,-73.847055,6,17100.0
retry_batch_18_chunk_2,887454,10470,40.900713,-73.855124,5,14742.857142857141
retry_batch_18_chunk_2,877192,10470,40.905794,-73.849044,4,12866.666666666668
retry_batch_18_chunk_2,754955,10470,40.904446,-73.851112,4,12866.666666666668
retry_batch_18_chunk_2,902343,10470,40.905237,-73.853263,4,12866.666666666668
retry_batch_18_chunk_2,734097,10962,41.041367,-73.971267,6,17100.0
retry_batch_18_chunk_2,885685,14420,43.195045,-77.933769,69,111576.87861271676
retry_batch_18_chunk_2,432335,14420,43.233848,-77.926965,43,72362.96296296296
retry_batch_18_chunk_2,884335,14420,43.220759,-77.942826,38,64716.66666666667
retry_batch_18_chunk_2,839144,14420,43.221061,-77.936801,21,40724.52830188679
